// Fixed timecycle (Original 24h Version) by Scooper.
///////////////////////////////////////////EXTRASUNNY_LA 
//
// Midnight 
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	15 11 0 			210 194 182 			255 255 255 			109 124 157 			110 117 145 			255 55 0 			255 255 255 			4.3		0.3		0.3			222 40 75			800.0		10.0		0.8			120 40 40			200 123 96			50 97 97 240			168 124 124 107			252 86 50 10			122	180	0	1.00		
// 8PM 
	15 5 0 			210 194 182 			255 255 255 			181 150 84 			167 118 65 			255 128 0 			255 128 0 			1.9		0.3		0.7			100 60 0			800.0		10.0		0.8			120 40 40			72 107 159			67 67 67 240			252 121 93 71			252 44 24 0			122	120	0	1.00		
// 9PM 
	24 8 6 			210 194 182 			255 255 255 			181 150 84 			182 110 52 			255 128 0 			130 68 0 			1.4		0.3		0.6			130 80 0			800.0		10.0		0.8			95 33 25			43 59 96			67 67 64 240			252 119 108 77			252 55 25 0			122	105	0	1.00		
// 10PM 
	33 12 12 			210 194 182 			255 255 255 			181 150 84 			197 103 39 			255 128 0 			5 8 0 			0.8		0.3		0.6			160 100 0			800.0		10.0		0.8			70 27 10			15 11 34			67 67 62 240			252 117 124 83			252 66 27 0			122	90	0	1.00		
// 11PM 
	33 22 22 			210 191 174 			255 255 255 			101 77 48 			105 58 35 			255 128 0 			5 4 0 			0.8		0.3		0.6			180 100 0			800.0		82.0		0.8			50 23 5			9 7 18			76 76 63 240			252 87 105 85			252 43 27 44			122	90	0	1.00		
//
///////////////////////////////////////////CLOUDY_LA 
//
// Midnight 
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	10 30 30 			157 176 208 			255 255 255 			10 10 10 			10 23 33 			10 10 0 			10 0 0 			0.8		0.8		0.1			200 100 0			700.0		79.0		0.8			30 20 0			23 28 30			55 55 66 240			252 124 124 124			252 45 49 32			155	51	0	1.00		
// 1AM 
	10 28 29 			157 175 206 			255 255 255 			10 10 10 			10 22 33 			10 10 0 			10 0 0 			0.8		0.8		0.1			200 100 0			700.0		58.0		0.8			38 21 2			23 28 30			55 55 66 240			252 115 116 117			252 55 63 49			155	60	0	1.00		
// 2AM 
	10 27 28 			158 174 205 			255 255 255 			10 10 10 			10 22 33 			10 10 0 			10 0 0 			0.8		0.8		0.1			200 100 0			700.0		38.0		0.8			46 22 4			23 28 30			55 55 66 240			252 106 108 110			252 66 77 67			155	70	0	1.00		
// 3AM 
	10 26 28 			158 173 204 			255 255 255 			10 10 10 			10 22 33 			10 10 0 			10 0 0 			0.8		0.8		0.1			200 100 0			700.0		18.0		0.8			54 24 6			23 28 30			55 55 66 240			252 97 100 104			252 76 91 84			155	80	0	1.00		
// 4AM 
	10 25 27 			159 172 203 			255 255 255 			10 10 10 			10 22 33 			10 10 0 			10 0 0 			0.8		0.8		0.1			200 100 0			700.0		-1.0		0.8			62 25 8			23 28 30			55 55 66 240			252 88 92 97			252 87 105 102			155	90	0	1.00		
// 5AM 
	10 24 27 			160 171 202 			255 255 255 			10 10 10 			10 22 33 			10 10 0 			10 0 0 			0.8		0.8		0.1			200 100 0			700.0		-22.0		0.8			70 27 10			23 28 30			55 55 66 240			252 80 85 91			252 98 120 120			155	100	0	1.00		
// 6AM 
	16 31 31 			163 187 192 			255 255 255 			22 22 22 			15 25 27 			0 0 0 			0 0 0 			3.4		0.8		0.1			200 100 0			700.0		90.0		0.8			100 34 25			23 28 30			77 77 88 240			252 63 80 80			252 122 122 90			155	180	0	1.00		
// 7AM 
	22 22 22 			190 176 169 			255 255 255 			125 145 151 			125 145 151 			0 0 0 			0 0 0 			-0.1		0.7		0.1			80 50 0			700.0		-22.0		0.5			120 40 40			92 116 125			77 77 88 240			252 124 124 124			252 45 28 12			155	180	0	1.00		
// 8AM 
	22 22 22 			190 176 169 			255 255 255 			125 145 151 			125 145 151 			2 2 0 			2 0 0 			0.6		0.7		0.1			80 40 24			700.0		-22.0		0.5			120 52 52			92 116 124			86 86 95 240			252 115 115 115			252 60 46 34			155	180	0	1.00		
// 9AM 
	22 22 22 			190 176 169 			255 255 255 			125 145 151 			125 145 151 			4 4 0 			4 0 0 			1.1		0.6		0.1			80 30 48			700.0		-22.0		0.3			120 64 64			92 116 124			96 96 102 240			252 106 106 106			252 75 65 56			155	180	0	1.00		
// 10AM 
	22 22 22 			190 176 169 			255 255 255 			125 145 151 			125 145 151 			6 6 0 			6 0 0 			1.6		0.6		0.1			80 20 72			700.0		-22.0		0.3			120 76 76			92 116 123			105 105 110 240			252 97 97 97			252 91 84 78			155	180	0	1.00		
// 11AM 
	22 22 22 			190 176 169 			255 255 255 			125 145 151 			125 145 151 			8 8 0 			8 0 0 			2.0		0.5		0.1			80 9 96			700.0		-22.0		0.3			120 88 88			92 116 123			115 115 117 240			252 88 88 88			252 106 103 100			155	180	0	1.00		
// Midday 
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	22 22 22 			190 176 169 			255 255 255 			125 145 151 			125 145 151 			10 10 0 			10 0 0 			2.8		0.5		0.1			80 0 120			700.0		-22.0		0.3			120 100 100			92 116 123			125 125 125 240			252 80 80 80			252 122 122 122			155	180	0	1.00		
// 1PM 
	22 22 22 			190 176 169 			255 255 255 			125 145 151 			125 145 151 			8 8 0 			8 0 0 			2.9		0.6		0.1			80 0 102			700.0		-22.0		0.3			120 100 100			92 116 123			124 125 126 240			252 74 74 74			252 122 122 122			155	180	0	1.00		
// 2PM 
	22 22 22 			190 176 169 			255 255 255 			125 145 151 			125 145 151 			7 7 0 			7 0 0 			3.0		0.6		0.1			80 0 85			700.0		-22.0		0.3			120 100 100			92 116 123			124 125 127 240			252 69 69 69			252 122 122 122			155	180	0	1.00		
// 3PM 
	22 22 22 			190 176 169 			255 255 255 			125 145 151 			125 145 151 			5 5 0 			5 0 0 			3.0		0.7		0.1			80 0 68			700.0		-22.0		0.5			120 100 100			92 115 122			124 126 128 240			252 64 64 64			252 122 122 122			155	180	0	1.00		
// 4PM 
	22 22 22 			190 176 169 			255 255 255 			125 145 151 			125 145 151 			4 4 0 			4 0 0 			3.0		0.8		0.1			80 0 51			700.0		-22.0		0.6			120 100 100			92 116 123			123 126 130 240			252 59 59 59			252 122 122 122			155	180	0	1.00		
// 5PM 
	22 22 22 			190 176 169 			255 255 255 			125 145 151 			125 145 151 			2 2 0 			2 0 0 			3.3		0.8		0.1			80 0 34			700.0		-22.0		0.7			120 100 100			92 116 123			123 127 131 240			252 54 54 54			252 122 122 122			155	180	0	1.00		
// 6PM 
	22 22 22 			190 176 169 			255 255 255 			125 145 151 			125 145 151 			1 1 0 			1 0 0 			3.4		0.8		0.1			80 0 17			700.0		-22.0		0.7			120 100 100			92 116 123			123 127 132 240			252 49 49 49			252 122 122 122			155	180	0	1.00		
// 7PM 
	22 22 22 			190 176 169 			255 255 255 			125 145 151 			125 145 151 			0 0 0 			0 0 0 			3.5		0.8		0.1			80 0 0			700.0		-22.0		0.8			120 100 100			92 116 123			123 128 134 240			252 44 44 44			252 122 122 122			155	180	0	1.00		
// 8PM 
	22 22 22 			190 176 169 			255 255 255 			34 56 62 			62 72 75 			0 0 0 			0 0 0 			-0.1		0.8		0.1			80 50 0			700.0		-22.0		0.8			120 100 100			46 58 61			122 126 134 240			252 90 90 90			252 90 122 122			155	180	0	1.00		
// 9PM 
	23 25 21 			206 188 184 			255 255 255 			24 35 41 			41 47 48 			5 5 0 			5 0 0 			0.5		0.8		0.3			140 75 0			700.0		44.0		0.8			95 63 55			34 43 45			66 98 97 240			252 77 77 95			252 79 96 104			155	100	0	1.00		
// 10PM 
	24 28 20 			222 200 200 			255 255 255 			15 15 20 			20 22 22 			10 10 0 			10 0 0 			0.8		0.8		0.3			200 100 0			700.0		111.0		0.8			70 27 10			23 28 30			10 70 60 240			252 64 64 100			252 69 70 87			155	20	0	1.00		
// 11PM 
	17 29 25 			189 188 204 			255 255 255 			12 12 15 			15 22 27 			10 10 0 			10 0 0 			0.8		0.8		0.3			200 100 0			700.0		95.0		0.8			50 23 5			23 28 30			32 62 63 240			252 94 94 112			252 57 59 59			155	35	0	1.00		
//
///////////////////////////////////////////SUNNY_SF 
//
// Midnight 
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	20 30 30 			133 133 133 			255 255 255 			0 8 12 			10 36 65 			255 128 0 			5 0 0 			0.8		0.5		0.3			200 100 0			450.0		100.0		0.8			30 20 0			3 3 3			19 40 52 240			252 66 66 66			252 88 56 28			50	120	0	1.00		
// 1AM 
	20 30 30 			135 135 135 			255 255 255 			3 10 16 			8 35 65 			255 128 0 			55 0 0 			0.8		0.5		0.5			190 100 0			450.0		100.0		0.8			38 21 2			12 11 9			19 40 52 240			252 66 72 66			252 88 54 27			50	120	0	1.00		
// 2AM 
	20 30 30 			137 137 137 			255 255 255 			6 13 20 			7 34 65 			255 128 0 			105 0 0 			0.6		0.3		0.6			180 100 0			451.0		100.0		0.8			46 22 4			21 19 16			19 40 53 240			252 66 79 66			252 88 52 26			50	120	0	1.00		
// 3AM 
	20 30 30 			139 139 139 			255 255 255 			9 16 24 			6 33 65 			255 128 0 			155 0 0 			0.3		0.3		0.8			170 100 0			452.0		100.0		0.8			54 24 6			31 27 22			20 40 54 240			252 66 85 66			252 88 50 25			50	120	0	1.00		
// 4AM 
	20 30 30 			141 141 141 			255 255 255 			12 19 28 			5 32 65 			255 128 0 			205 0 0 			0.1		0.3		0.8			160 100 0			453.0		100.0		0.8			62 25 8			40 35 29			20 40 55 240			252 66 92 66			252 88 48 24			50	120	0	1.00		
// 5AM 
	20 30 30 			143 143 143 			255 255 255 			20 25 36 			4 32 66 			255 128 0 			255 0 0 			-0.1		0.3		0.8			150 100 0			454.0		100.0		0.8			70 27 10			50 43 36			21 41 56 240			252 66 99 66			252 88 47 23			50	120	0	1.00		
// 6AM 
	30 30 30 			188 188 188 			255 255 255 			87 120 249 			200 144 85 			255 128 0 			255 128 0 			3.0		0.1		0.8			140 100 0			455.0		66.0		0.8			100 34 25			120 92 88			178 160 160 200			252 124 124 124			252 45 47 23			50	120	70	1.00		
// 7AM 
	24 26 30 			188 188 188 			255 255 255 			89 122 255 			187 146 116 			255 128 0 			255 0 0 			3.3		0.8		0.1			100 50 0			455.0		66.0		0.5			120 40 40			159 142 106			145 170 170 240			252 55 62 64			252 66 66 80			50	120	0	1.00		
// 8AM 
	25 26 30 			188 188 188 			255 255 255 			89 127 255 			167 156 143 			255 128 0 			255 25 0 			3.0		0.8		0.1			110 40 30			455.0		66.0		0.6			120 52 52			163 164 135			134 170 170 240			252 52 68 69			252 61 66 71			50	120	0	1.00		
// 9AM 
	26 27 30 			188 188 188 			255 255 255 			89 122 255 			148 155 171 			255 128 0 			255 51 0 			3.0		0.8		0.1			120 30 60			455.0		66.0		0.7			120 64 64			167 187 165			123 170 170 240			252 50 74 74			252 57 66 62			50	120	0	1.00		
// 10AM 
	27 28 30 			188 188 188 			255 255 255 			89 122 255 			128 142 199 			255 128 0 			255 76 0 			2.8		0.8		0.1			130 20 90			455.0		66.0		0.8			120 76 76			171 209 195			112 170 170 240			252 48 81 79			252 53 66 53			50	120	0	1.00		
// 11AM 
	28 29 30 			188 188 188 			255 255 255 			89 109 255 			109 136 227 			255 128 0 			255 102 0 			2.5		0.8		0.1			140 9 120			455.0		66.0		0.8			120 88 88			175 232 225			101 170 170 240			252 46 87 84			252 49 66 44			50	120	0	1.00		
// Midday 
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	30 30 30 			188 188 188 			255 255 255 			89 109 255 			118 127 170 			255 128 0 			255 128 0 			2.5		0.8		0.1			150 0 150			455.0		66.0		0.8			120 100 100			180 255 255			90 170 170 240			252 55 92 88			252 51 66 44			50	120	0	1.00		
// 1PM 
	30 30 30 			184 184 184 			255 255 255 			91 109 241 			107 119 220 			255 109 0 			255 109 0 			2.5		0.8		0.1			144 5 128			455.0		66.0		0.8			120 91 91			182 236 232			91 159 158 240			252 62 96 93			252 52 65 44			50	120	0	1.00		
// 2PM 
	30 30 30 			180 180 180 			255 255 255 			95 114 227 			107 119 220 			255 91 0 			255 91 0 			2.5		0.8		0.1			138 11 107			455.0		66.0		0.8			120 82 82			185 217 209			93 148 146 240			252 55 92 89			252 56 68 45			50	120	0	1.00		
// 3PM 
	30 30 30 			177 177 177 			255 255 255 			98 121 212 			120 127 151 			254 73 0 			254 73 0 			2.8		0.8		0.1			132 17 85			455.0		66.0		0.8			120 74 74			188 198 186			95 137 134 240			252 39 96 93			252 54 66 39			50	120	0	1.00		
// 4PM 
	30 30 30 			173 173 173 			255 255 255 			100 114 199 			119 128 164 			255 54 0 			255 54 0 			3.0		0.8		0.1			127 22 64			455.0		66.0		0.8			120 65 65			191 179 164			97 127 122 240			252 37 96 94			252 57 66 40			50	120	0	1.00		
// 5PM 
	30 30 30 			170 170 170 			255 255 255 			103 122 185 			105 127 183 			255 36 0 			255 36 0 			3.0		0.8		0.1			121 28 42			455.0		66.0		0.8			120 57 57			194 160 141			99 116 110 240			252 36 97 96			252 60 66 41			50	120	0	1.00		
// 6PM 
	30 30 30 			166 166 166 			255 255 255 			106 119 171 			108 125 169 			255 18 0 			255 18 0 			3.0		0.8		0.1			115 34 21			455.0		66.0		0.8			120 48 48			197 141 118			101 105 98 240			252 34 98 97			252 63 66 42			50	120	0	1.00		
// 7PM 
	30 30 30 			163 163 163 			255 255 255 			109 122 157 			131 140 154 			255 0 0 			255 0 0 			3.3		0.8		0.1			110 40 0			455.0		66.0		0.8			120 40 40			200 123 96			103 95 87 240			252 33 99 99			252 66 66 44			50	120	0	1.00		
// 8PM 
	30 30 30 			163 163 163 			255 255 255 			109 142 189 			165 155 130 			255 128 0 			155 0 0 			1.9		0.6		0.3			100 60 0			455.0		66.0		0.8			120 40 40			0 0 0			67 67 67 240			252 124 66 44			252 66 55 23			50	120	0	1.00		
// 9PM 
	21 21 30 			163 163 163 			255 255 255 			64 78 117 			89 99 97 			255 66 4 			80 4 0 			1.4		0.6		0.3			130 80 0			455.0		66.0		0.8			95 33 25			0 0 0			55 70 81 240			252 124 95 84			252 55 51 23			50	116	0	1.00		
// 10PM 
	13 13 30 			163 163 163 			255 255 255 			26 23 45 			26 36 60 			255 5 8 			5 8 0 			0.8		0.5		0.5			160 100 0			455.0		66.0		0.8			70 27 10			0 0 0			44 73 96 240			252 124 124 124			252 45 47 23			50	112	0	1.00		
// 11PM 
	16 21 30 			148 148 148 			255 255 255 			10 11 28 			11 40 65 			255 66 4 			5 4 0 			0.8		0.5		0.3			180 100 0			452.0		83.0		0.8			50 23 5			1 1 1			31 56 74 240			252 95 95 95			252 66 51 25			50	116	0	1.00		
//
///////////////////////////////////////////EXTRASUNNY_SF 
//
// Midnight 
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	20 30 30 			133 133 133 			255 255 255 			10 36 65 			10 36 65 			255 128 0 			5 0 0 			0.8		0.5		0.3			200 100 0			450.0		100.0		0.8			30 20 0			3 3 3			19 40 52 240			252 66 66 66			252 88 56 28			0	120	0	1.00		
// 1AM 
	20 30 30 			135 135 135 			255 255 255 			8 35 65 			8 35 65 			255 128 0 			55 0 0 			0.8		0.5		0.5			190 100 0			450.0		100.0		0.8			38 21 2			12 11 9			19 40 52 240			252 66 72 66			252 88 54 27			0	120	0	1.00		
// 2AM 
	20 30 30 			137 137 137 			255 255 255 			7 34 65 			7 34 65 			255 128 0 			105 0 0 			0.6		0.3		0.6			180 100 0			451.0		100.0		0.8			46 22 4			21 19 16			19 40 53 240			252 66 79 66			252 88 52 26			0	120	0	1.00		
// 3AM 
	20 30 30 			139 139 139 			255 255 255 			6 33 65 			6 33 65 			255 128 0 			155 0 0 			0.3		0.3		0.8			170 100 0			452.0		100.0		0.8			54 24 6			31 27 22			20 40 54 240			252 66 85 66			252 88 50 25			0	120	0	1.00		
// 4AM 
	20 30 30 			141 141 141 			255 255 255 			5 32 65 			5 32 65 			255 128 0 			205 0 0 			0.1		0.3		0.8			160 100 0			453.0		100.0		0.8			62 25 8			40 35 29			20 40 55 240			252 66 92 66			252 88 48 24			0	120	0	1.00		
// 5AM 
	20 30 30 			143 143 143 			255 255 255 			4 32 66 			4 32 66 			255 128 0 			255 0 0 			-0.1		0.3		0.8			150 100 0			454.0		100.0		0.8			70 27 10			50 43 36			21 41 56 240			252 66 99 66			252 88 47 23			0	120	0	1.00		
// 6AM 
	16 20 27 			188 188 188 			255 255 255 			155 155 155 			198 124 85 			255 128 0 			255 128 0 			2.5		0.1		0.1			140 100 0			455.0		66.0		0.8			100 34 25			120 92 88			178 160 160 200			252 86 86 86			252 166 94 0			0	120	0	1.00		
// 7AM 
	12 0 0 			188 188 188 			255 255 255 			155 155 155 			198 124 85 			255 128 0 			255 0 0 			1.6		0.8		0.1			100 50 0			455.0		66.0		0.5			120 40 40			159 142 106			145 170 170 240			252 86 86 86			252 166 94 0			0	120	0	1.00		
// 8AM 
	15 6 6 			188 188 188 			255 255 255 			142 148 175 			176 139 119 			255 128 0 			255 25 0 			1.9		0.8		0.1			110 40 30			455.0		66.0		0.6			120 52 52			163 164 135			134 170 170 240			252 77 87 86			252 141 88 7			0	120	0	1.00		
// 9AM 
	19 12 12 			188 188 188 			255 255 255 			129 142 195 			154 154 153 			255 128 0 			255 51 0 			1.9		0.8		0.1			120 30 60			455.0		66.0		0.7			120 64 64			167 187 165			123 170 170 240			252 69 89 87			252 117 82 14			0	120	0	1.00		
// 10AM 
	22 18 18 			188 188 188 			255 255 255 			116 136 215 			133 145 187 			255 128 0 			255 76 0 			2.0		0.8		0.1			130 20 90			455.0		66.0		0.8			120 76 76			171 209 195			112 170 170 240			252 60 90 87			252 93 77 21			0	120	0	1.00		
// 11AM 
	26 24 24 			188 188 188 			255 255 255 			103 130 235 			111 142 221 			255 128 0 			255 102 0 			2.3		0.8		0.1			140 9 120			455.0		66.0		0.8			120 88 88			175 232 225			101 170 170 240			252 52 92 88			252 69 71 28			0	120	0	1.00		
// Midday 
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	30 30 30 			188 188 188 			255 255 255 			89 99 255 			135 144 181 			255 128 0 			255 128 0 			2.5		0.8		0.1			150 0 150			455.0		66.0		0.8			120 100 100			180 255 255			90 170 170 240			252 44 94 89			252 45 66 36			0	120	0	1.00		
// 1PM 
	30 30 30 			184 184 184 			255 255 255 			91 113 241 			132 145 202 			255 109 0 			255 109 0 			2.5		0.8		0.1			144 5 128			455.0		66.0		0.8			120 91 91			182 236 232			91 159 158 240			252 42 94 90			252 48 66 37			0	120	0	1.00		
// 2PM 
	30 30 30 			180 180 180 			255 255 255 			95 118 227 			138 155 198 			255 91 0 			255 91 0 			2.5		0.8		0.1			138 11 107			455.0		66.0		0.8			120 82 82			185 217 209			93 148 146 240			252 40 95 91			252 51 66 38			0	120	0	1.00		
// 3PM 
	30 30 30 			177 177 177 			255 255 255 			98 118 212 			135 154 209 			254 73 0 			254 73 0 			2.8		0.8		0.1			132 17 85			455.0		66.0		0.8			120 74 74			188 198 186			95 137 134 240			252 39 96 93			252 54 66 39			0	120	0	1.00		
// 4PM 
	30 30 30 			173 173 173 			255 255 255 			100 123 199 			115 143 193 			255 54 0 			255 54 0 			3.0		0.8		0.1			127 22 64			455.0		66.0		0.8			120 65 65			191 179 164			97 127 122 240			252 37 96 94			252 57 66 40			0	120	0	1.00		
// 5PM 
	30 30 30 			170 170 170 			255 255 255 			103 126 185 			105 131 183 			255 36 0 			255 36 0 			3.0		0.8		0.1			121 28 42			455.0		66.0		0.8			120 57 57			194 160 141			99 116 110 240			252 36 97 96			252 60 66 41			0	120	0	1.00		
// 6PM 
	30 30 30 			166 166 166 			255 255 255 			106 115 171 			108 118 169 			255 18 0 			255 18 0 			3.0		0.8		0.1			115 34 21			455.0		66.0		0.8			120 48 48			197 141 118			101 105 98 240			252 34 98 97			252 63 66 42			0	120	0	1.00		
// 7PM 
	30 30 30 			163 163 163 			255 255 255 			109 121 157 			111 124 155 			255 0 0 			255 0 0 			3.3		0.8		0.1			110 40 0			455.0		66.0		0.8			120 40 40			200 123 96			103 95 87 240			252 33 99 99			252 66 66 44			0	120	0	1.00		
// 8PM 
	30 30 30 			163 163 163 			255 255 255 			109 142 189 			165 155 130 			255 128 0 			155 0 0 			1.9		0.6		0.3			100 60 0			455.0		66.0		0.8			120 40 40			0 0 0			67 67 67 240			252 124 66 44			252 66 55 23			0	120	0	1.00		
// 9PM 
	21 21 30 			152 152 152 			255 255 255 			57 83 117 			89 99 97 			255 66 4 			80 4 0 			1.4		0.6		0.3			130 80 0			455.0		66.0		0.8			95 33 25			0 0 0			55 70 81 240			252 124 95 84			252 55 51 23			0	116	0	1.00		
// 10PM 
	13 13 30 			141 141 141 			255 255 255 			5 25 45 			13 44 65 			255 5 8 			5 8 0 			0.8		0.5		0.5			160 100 0			455.0		66.0		0.8			70 27 10			0 0 0			44 73 96 240			252 124 124 124			252 45 47 23			0	112	0	1.00		
// 11PM 
	16 21 30 			137 137 137 			255 255 255 			7 30 55 			11 40 65 			255 66 4 			5 4 0 			0.8		0.5		0.3			180 100 0			452.0		83.0		0.8			50 23 5			1 1 1			31 56 74 240			252 95 95 95			252 66 51 25			0	116	0	1.00		
//
///////////////////////////////////////////CLOUDY_SF 
//
// Midnight 
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	30 30 30 			108 108 101 			255 255 255 			11 11 11 			11 11 11 			10 10 0 			10 0 0 			0.8		0.8		0.8			200 100 0			1150.0		-22.0		0.8			30 20 0			23 28 30			55 55 66 240			252 64 64 12			252 88 66 66			155	0	0	1.00		
// 1AM 
	30 28 30 			108 108 101 			255 255 255 			11 11 11 			11 11 11 			10 10 0 			10 0 0 			0.8		0.8		0.8			200 100 0			1150.0		-22.0		0.8			38 21 2			23 28 30			55 55 66 240			252 66 64 20			252 87 67 66			155	0	0	1.00		
// 2AM 
	30 26 30 			108 108 101 			255 255 255 			12 12 12 			12 12 12 			10 10 0 			10 0 0 			0.6		0.8		0.8			200 100 0			1150.0		-22.0		0.8			46 22 4			23 28 30			55 55 66 240			252 69 65 28			252 86 68 66			155	0	0	1.00		
// 3AM 
	30 25 30 			108 108 101 			255 255 255 			12 12 12 			12 12 12 			10 10 0 			10 0 0 			0.3		0.8		0.8			200 100 0			1150.0		-22.0		0.8			54 24 6			23 28 30			55 55 66 240			252 71 65 36			252 86 69 66			155	0	0	1.00		
// 4AM 
	30 23 30 			108 108 101 			255 255 255 			13 13 13 			13 13 13 			10 10 0 			10 0 0 			0.1		0.8		0.8			200 100 0			1150.0		-22.0		0.8			62 25 8			23 28 30			55 55 66 240			252 74 66 44			252 85 70 66			155	0	0	1.00		
// 5AM 
	30 22 30 			108 108 101 			255 255 255 			14 14 14 			14 14 14 			10 10 0 			10 0 0 			-0.1		0.8		0.8			200 100 0			1150.0		-22.0		0.8			70 27 10			23 28 30			55 55 66 240			252 77 67 52			252 85 72 66			155	0	0	1.00		
// 6AM 
	30 30 30 			153 153 153 			255 255 255 			41 46 47 			31 36 37 			10 10 0 			10 0 0 			3.4		0.8		0.8			200 100 0			1150.0		-22.0		0.8			100 34 25			23 28 30			77 77 88 240			252 64 64 64			252 77 77 77			155	0	100	1.00		
// 7AM 
	5 5 12 			153 153 153 			255 255 255 			62 72 75 			62 72 75 			10 10 0 			10 0 0 			-0.1		0.7		0.8			200 50 0			1150.0		-22.0		0.5			120 40 40			46 58 61			77 77 88 240			252 124 124 124			252 48 48 48			155	0	0	1.00		
// 8AM 
	5 5 12 			146 147 147 			255 255 255 			74 86 90 			74 86 90 			10 10 0 			10 0 0 			0.6		0.7		0.8			176 40 24			1150.0		-22.0		0.5			120 52 52			55 69 73			86 86 95 240			252 124 124 124			252 48 48 48			155	0	0	1.00		
// 9AM 
	5 5 12 			140 141 141 			255 255 255 			87 101 105 			87 101 105 			10 10 0 			10 0 0 			1.1		0.6		0.8			152 30 48			1150.0		-22.0		0.3			120 64 64			64 81 85			96 96 102 240			252 124 124 124			252 48 48 48			155	0	0	1.00		
// 10AM 
	5 5 12 			134 135 135 			255 255 255 			99 115 120 			99 115 120 			10 10 0 			10 0 0 			1.6		0.6		0.7			128 20 72			1150.0		-22.0		0.3			120 76 76			73 92 98			105 105 110 240			252 124 124 124			252 48 48 48			155	0	0	1.00		
// 11AM 
	5 5 12 			128 129 129 			255 255 255 			112 130 135 			112 130 135 			10 10 0 			10 0 0 			2.0		0.5		0.7			104 9 96			1150.0		-22.0		0.3			120 88 88			82 104 110			115 115 117 240			252 124 124 124			252 48 48 48			155	0	0	1.00		
// Midday 
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	5 5 12 			122 123 123 			255 255 255 			125 145 151 			125 145 151 			10 10 0 			10 0 0 			2.8		0.5		0.7			80 0 120			1150.0		-22.0		0.3			120 100 100			92 116 123			125 125 125 240			252 124 124 124			252 48 48 48			155	0	0	1.00		
// 1PM 
	5 8 14 			122 123 123 			255 255 255 			116 134 140 			116 134 140 			10 10 0 			10 0 0 			2.9		0.6		0.7			80 0 102			1150.0		-22.0		0.3			120 100 100			85 107 114			124 125 126 240			252 124 124 124			252 48 48 48			155	0	0	1.00		
// 2PM 
